ID,First Name,Last Name,DOB,Gender,Email,Career,Graduation Year,Sport,Club Affiliation
113-09-6324,Kenny,BENION,01/12/1996,Male,kbenion@uni.edu,Mathematics,2023,Football,
117-01-7523,Livvyy,LONGLEY,12/12/1997,Female,llongley@uni.edu,Gastronomy,2019,,
118-01-8510,Thadeus,HENRIONOT,01/03/1996,Male,thenrionot@uni.edu,Mathematics,2024,,
111-08-1584,Adolf,O'CANNAVAN,29/09/1998,Male,aocannavan@uni.edu,Journalism,2023,,
112-07-8144,Hymie,FIGURSKI,01/03/1998,Male,hfigurski@uni.edu,Biotechnology,2024,Track & Field,
114-09-8548,Elora,PAINE,29/08/1998,Female,epaine@uni.edu,Mathematics,2020,Cheerleading,
111-08-6083,Mack,MINTER,02/04/1997,Male,mminter@uni.edu,Psychology,2024,Basketball,
111-01-3860,Cara,LICCIARDI,05/04/1998,Agender,clicciardi@uni.edu,History,2023,,
115-03-7964,Sigvard,DALTRY,03/01/1998,Male,sdaltry@uni.edu,Gastronomy,2024,Basketball,
111-03-2067,Ester,O'MARA,14/04/1997,Female,eomara@uni.edu,Mathematics,2020,,
114-04-9824,Winonah,GRAVENELL,30/04/1998,Bigender,wgravenell@uni.edu,Architecture,2023,,
118-03-7829,Marwin,GADAUD,17/06/1996,Male,mgadaud@uni.edu,Journalism,2021,Swimming,
118-01-8956,Ainslee,EDWARDS,02/03/1996,Female,aedwards@uni.edu,Agronomy,2020,,
113-04-3637,Caesar,MCKELVEY,29/02/1996,Male,cmckelvey@uni.edu,Business Administration,2020,Martial Arts,
115-05-2465,Jaquenette,HORDER,06/06/1997,Female,jhorder@uni.edu,Litterature & Linguistics,2019,,
118-02-3821,Nikos,DELLENTY,13/03/1996,Male,ndellenty@uni.edu,Mathematics,2023,Basketball,
113-09-8621,Gearalt,BYCRAFT,05/07/1998,Male,gbycraft@uni.edu,Computer Science,2020,,
119-06-1841,Rurik,GILLANI,13/12/1996,Male,rgillani@uni.edu,Physics,2024,Basketball,
112-07-4170,Elyse,SUTTON,19/08/1997,Female,esutton@uni.edu,Chemistry,2019,Volleyball,
111-09-7973,Freeland,KITTIMAN,15/09/1997,Male,fkittiman@uni.edu,Biotechnology,2019,Gymnastics,
113-09-3966,Cort,BOURGOURD,26/07/1996,Male,cbourgourd@uni.edu,IT,2022,,
118-09-4874,Jehanna,VERNAY,09/04/1997,Female,jvernay@uni.edu,Psychology,2022,Volleyball,
117-09-4649,Valle,CREAM,15/01/1997,Male,vcream@uni.edu,Mathematics,2019,,
116-07-7138,Julianne,MCCLOSH,03/08/1996,Female,jmcclosh@uni.edu,Business Administration,2019,Cheerleading,
115-04-3833,Aguistin,PENNI,07/03/1996,Male,apenni@uni.edu,Physics,2023,,
111-04-5183,Tuesday,EPLATE,15/07/1997,Female,teplate@uni.edu,Finance,2024,Volleyball,
112-07-4104,Davis,TUNNEY,27/03/1998,Male,dtunney@uni.edu,Law,2020,,
113-07-7328,Annabela,BARNEWELL,03/11/1996,Female,abarnewell@uni.edu,Business Administration,2020,Cheerleading,
114-03-2233,Coop,GRINIKHINOV,19/03/1996,Male,cgrinikhinov@uni.edu,Physics,2024,,
111-01-3256,Mandel,TREWHITT,15/09/1997,Male,mtrewhitt@uni.edu,Mathematics,2020,,
112-06-5540,Hersch,MANCHETT,27/12/1997,Male,hmanchett@uni.edu,Tourism & Catering,2023,,
116-02-1013,Albrecht,WAHNCKE,04/01/1996,Male,awahncke@uni.edu,Finance,2019,,
116-04-3720,Willetta,BOYINGTON,07/11/1997,Female,wboyington@uni.edu,Chemistry,2024,Hockey,
117-05-2871,Frank,PIETERSEN,27/04/1997,Male,fpietersen@uni.edu,Finance,2024,Football,
118-08-8308,Staci,FAHRENBACH,02/06/1997,Female,sfahrenbach@uni.edu,Chemistry,2021,,
119-04-3886,Robbyn,O'SHESNAN,02/02/1997,Female,roshesnan@uni.edu,Art & Culture,2022,,
114-09-1795,Lorri,LOTE,17/07/1996,Genderfluid,llote@uni.edu,Agronomy,2021,,
113-04-1508,Neille,DOERRLING,21/05/1997,Female,ndoerrling@uni.edu,Chemistry,2021,Tennis,
118-03-6722,Deina,WANDRACK,06/06/1997,Female,dwandrack@uni.edu,Medicine,2020,,
117-07-4457,Flinn,FISH,24/11/1997,Male,ffish@uni.edu,Mathematics,2020,Football,
116-04-9033,Lee,SHOULDER,04/04/1998,Male,lshoulder@uni.edu,Law,2019,,
118-07-5288,Cammie,GAVE,27/01/1998,Female,cgave@uni.edu,Gastronomy,2019,,
119-07-5155,Eleni,SEWLEY,15/12/1996,Female,esewley@uni.edu,Litterature & Linguistics,2023,,
112-05-4029,Sanders,VAN EEDEN,25/05/1998,Male,svaneeden@uni.edu,IT,2023,,
112-08-4484,Donnell,O'CREVAN,02/11/1996,Male,docrevan@uni.edu,Psychology,2019,Volleyball,
115-09-1373,Jimmie,CLONEY,31/08/1998,Male,jcloney@uni.edu,Finance,2022,,
118-07-6553,Benedick,TREGASKIS,24/06/1998,Male,btregaskis@uni.edu,Tourism & Catering,2022,,
111-04-4554,Maurise,DRINNAN,09/02/1996,Male,mdrinnan@uni.edu,Architecture,2023,Basketball,Beta Mu
114-02-5667,Odey,HENDRICKX,20/02/1997,Male,ohendrickx@uni.edu,Art & Culture,2024,Soccer,Beta Mu
116-09-3245,Reginauld,STREATFEILD,07/11/1997,Male,rstreatfeild@uni.edu,Tourism & Catering,2021,Tennis,
119-06-6367,Maryjo,MUNDAY,08/11/1997,Bigender,mmunday@uni.edu,Tourism & Catering,2024,,
112-07-8939,Johnnie,ANDOVER,14/03/1996,Male,jandover@uni.edu,Architecture,2024,,
111-04-6568,Jeremie,STRANIERO,22/03/1998,Male,jstraniero@uni.edu,Medicine,2022,Tennis,
113-09-8362,Hanni,HYMANS,20/04/1997,Female,hhymans@uni.edu,Physics,2024,,
117-05-1812,Vernon,CHEVIS,23/01/1996,Male,vchevis@uni.edu,Litterature & Linguistics,2022,,
116-04-4274,Ivan,ANCLIFFE,07/12/1997,Polygender,iancliffe@uni.edu,Mathematics,2023,,Alpha Epsilon
111-06-6527,Maxie,PYRAH,06/04/1996,Bigender,mpyrah@uni.edu,Chemistry,2022,,
114-09-2840,Crissy,STICKNEY,29/12/1996,Female,cstickney@uni.edu,Business Administration,2024,Soccer,Tau Picore
111-03-5070,Yvette,DONAGHY,25/11/1996,Female,ydonaghy@uni.edu,Medicine,2019,,
115-09-8330,Artemus,GRIMBLE,09/10/1997,Male,agrimble@uni.edu,Law,2021,,
112-06-6169,Weylin,JORON,12/11/1998,Male,wjoron@uni.edu,IT,2020,,
117-02-8722,Wandis,COWTHART,29/06/1996,Female,wcowthart@uni.edu,Finance,2022,,Tau Picore
112-08-8646,Erie,WHARLTON,07/04/1996,Polygender,ewharlton@uni.edu,Physics,2023,Martial Arts,
118-05-1433,Deanne,SEVITT,09/08/1998,Female,dsevitt@uni.edu,Business Administration,2022,,Omega Pi
119-02-6219,Blair,GOOLDEN,14/03/1997,Female,bgoolden@uni.edu,Biotechnology,2022,,Tau Picore
113-01-1058,Matthias,BER,06/04/1996,Male,mber@uni.edu,Physics,2021,,
114-07-9706,Ajay,FRANCHYONOK,29/07/1998,Female,afranchyonok@uni.edu,Litterature & Linguistics,2022,,
114-07-4991,Araldo,ANDRIESSE,18/10/1997,Male,aandriesse@uni.edu,Finance,2020,Tennis,
118-06-1771,Aldrich,DOCKREE,01/04/1996,Male,adockree@uni.edu,Finance,2019,,
117-09-3224,Noby,ARLOW,01/02/1998,Male,narlow@uni.edu,Tourism & Catering,2019,Hockey,
118-03-3039,Ari,MAYMOND,10/01/1998,Male,amaymond@uni.edu,Agronomy,2023,Rowing,
116-05-8202,Finlay,PHALP,07/10/1998,Male,fphalp@uni.edu,Tourism & Catering,2023,,Omega Pi
113-06-8478,Ezri,MACLICE,06/10/1998,Genderfluid,emaclice@uni.edu,Biotechnology,2019,Gymnastics,
111-04-3200,Neville,AINGER,12/05/1997,Agender,nainger@uni.edu,Engineering,2024,Football,
113-06-2681,Levon,ALLGOOD,05/10/1998,Male,lallgood@uni.edu,Engineering,2020,Soccer,
113-08-3028,Lissi,ASHBORN,03/06/1996,Female,lashborn@uni.edu,Psychology,2021,,
112-02-2768,Barby,OBENEY,11/06/1997,Female,bobeney@uni.edu,History,2022,,
119-08-8329,Genvieve,VAN DER KRUYS,07/11/1998,Female,gvanderkruys@uni.edu,Art & Culture,2021,Cheerleading,
113-04-9698,Brockie,CARRABOTT,26/03/1998,Male,bcarrabott@uni.edu,Computer Science,2019,,
113-05-5500,Park,ADAMOV,04/05/1998,Male,padamov@uni.edu,Physics,2020,,
117-06-5828,Ralf,YUKHOV,26/11/1997,Male,ryukhov@uni.edu,IT,2021,,
113-08-3141,Doloritas,RIEF,11/12/1998,Female,drief@uni.edu,Architecture,2023,,
114-01-7464,Cirstoforo,TRIBELL,13/02/1998,Male,ctribell@uni.edu,IT,2021,,
117-08-8165,Celle,GLOVER,11/03/1998,Female,cglover@uni.edu,Tourism & Catering,2020,,
114-06-4266,Ellery,PAYLEY,13/03/1997,Male,epayley@uni.edu,Agronomy,2022,,
117-02-6133,Dorothea,SOWREY,28/10/1998,Female,dsowrey@uni.edu,Medicine,2022,,
113-07-4254,Aurel,MESSENT,23/04/1997,Female,amessent@uni.edu,Computer Science,2019,,Alpha Epsilon
118-03-6602,Pace,HARTWRIGHT,02/03/1996,Male,phartwright@uni.edu,Art & Culture,2021,,
119-06-8126,Jess,IGLESIA,12/11/1996,Female,jiglesia@uni.edu,Psychology,2019,Cheerleading,
118-02-5964,Emelia,ORTES,09/12/1998,Female,eortes@uni.edu,Art & Culture,2022,Swimming,
114-02-7901,Berky,BOLLES,28/10/1998,Male,bbolles@uni.edu,Medicine,2020,,
113-04-5260,Michele,SMARIDGE,18/07/1996,Male,msmaridge@uni.edu,Law,2019,Football,Kappa Xi
114-01-9067,Mariel,TREVAINS,09/03/1996,Female,mtrevains@uni.edu,Art & Culture,2019,Cheerleading,
119-08-1838,Irene,MOWETT,22/07/1997,Female,imowett@uni.edu,Architecture,2023,,
115-02-2899,Kaleena,BARKLEY,20/09/1996,Female,kbarkley@uni.edu,Journalism,2024,Cheerleading,
119-09-6444,Alika,HAFFORD,04/03/1997,Female,ahafford@uni.edu,Business Administration,2019,,
117-04-3716,Tina,DICKER,04/01/1996,Female,tdicker@uni.edu,Psychology,2020,,
112-08-6393,Cole,FELDSTEIN,20/03/1997,Male,cfeldstein@uni.edu,Law,2020,,
119-03-1944,Sibylle,COSSONS,07/05/1996,Female,scossons@uni.edu,Psychology,2021,,
116-03-3422,Titos,TINKLER,18/09/1998,Male,ttinkler@uni.edu,Psychology,2021,,
112-03-3321,Orazio,BARNEWELL,02/06/1996,Male,obarnewell@uni.edu,Finance,2024,Basketball,
113-07-6463,Jacenta,WARDINGLY,23/05/1998,Female,jwardingly@uni.edu,Litterature & Linguistics,2023,Swimming,
112-09-8378,Tiler,COLLYER,03/07/1997,Male,tcollyer@uni.edu,Finance,2023,Football,
111-09-5255,Abra,GUILLET,15/06/1996,Female,aguillet@uni.edu,Physics,2024,,
119-07-7758,Jacynth,HASTER,30/10/1998,Female,jhaster@uni.edu,Tourism & Catering,2022,,
114-08-1796,Guillermo,FREED,11/10/1998,Non-binary,gfreed@uni.edu,Engineering,2022,,Zeta Omega
115-09-4724,Rozina,KEITCH,01/01/1997,Female,rkeitch@uni.edu,Physics,2022,,
112-06-7807,Lucinda,ARNE,03/06/1997,Female,larne@uni.edu,Art & Culture,2021,,
115-06-9905,Dukey,CASTANHO,30/09/1996,Male,dcastanho@uni.edu,Biotechnology,2021,,
115-04-7146,Hastie,COMBEN,30/03/1996,Male,hcomben@uni.edu,Psychology,2019,Football,Tau Picore
118-06-6558,Dian,STODDART,23/02/1998,Female,dstoddart@uni.edu,Psychology,2023,,
112-02-2241,Sigismondo,VANNONI,15/04/1997,Male,svannoni@uni.edu,Journalism,2020,,
114-08-7963,Lennard,BRADMAN,29/01/1998,Male,lbradman@uni.edu,IT,2022,,
117-06-2090,Irving,BENE,25/02/1997,Male,ibene@uni.edu,IT,2022,,
118-05-4726,Rebbecca,CONRART,20/05/1997,Female,rconrart@uni.edu,Medicine,2023,,
117-03-9429,Adelina,APHALE,05/04/1996,Female,aaphale@uni.edu,Chemistry,2022,,
111-06-1003,Garreth,BENGALL,23/06/1997,Genderfluid,gbengall@uni.edu,IT,2022,Basketball,
113-08-9750,Lindsy,EAGLING,15/05/1998,Female,leagling@uni.edu,Psychology,2023,Soccer,
114-02-3412,Seth,HIGGOE,23/08/1998,Male,shiggoe@uni.edu,IT,2019,,
118-05-3584,Grayce,NEWCOME,25/04/1996,Female,gnewcome@uni.edu,Chemistry,2024,Gymnastics,
119-09-8297,Lowe,PINCHIN,22/10/1997,Male,lpinchin@uni.edu,Biotechnology,2020,Tennis,
114-05-6905,Auroora,GOODLIP,08/12/1996,Female,agoodlip@uni.edu,Business Administration,2023,,
118-03-9501,Emelen,ROFFE,13/03/1997,Male,eroffe@uni.edu,Biotechnology,2022,Swimming,
118-01-8743,Davey,CLYNE,02/05/1998,Male,dclyne@uni.edu,Tourism & Catering,2024,,
112-05-1821,Boyce,LOGIE,06/10/1997,Male,blogie@uni.edu,Tourism & Catering,2020,,
111-09-9677,Sondra,HAYSHAM,17/11/1998,Female,shaysham@uni.edu,Architecture,2020,,
118-07-6657,Ezmeralda,DAVERAN,03/12/1997,Female,edaveran@uni.edu,Medicine,2021,,
119-04-4707,Frederick,NACEY,24/03/1998,Male,fnacey@uni.edu,Gastronomy,2023,,
112-05-3422,Liuka,ARNELY,29/06/1996,Female,larnely@uni.edu,Medicine,2023,,Beta Mu
114-09-2535,Henry,DALE,22/07/1996,Male,hdale@uni.edu,Mathematics,2024,,
117-05-6658,Carmelia,LINFIELD,04/03/1998,Female,clinfield@uni.edu,Litterature & Linguistics,2020,Soccer,
119-01-3608,Ranice,FOFFANO,06/12/1998,Female,rfoffano@uni.edu,Tourism & Catering,2024,Track & Field,
112-03-6360,Gare,DINCKE,21/10/1996,Male,gdincke@uni.edu,IT,2024,Tennis,
113-05-8979,Julieta,TABBERNOR,17/05/1996,Genderfluid,jtabbernor@uni.edu,Journalism,2020,Rowing,
116-07-2760,Robinetta,EDGAR,06/06/1998,Female,redgar@uni.edu,Psychology,2021,Rowing,
112-01-3878,Fifi,BERG,19/11/1997,Female,fberg@uni.edu,Tourism & Catering,2022,,
111-03-3272,Anna-diane,MACOUN,24/05/1996,Female,amacoun@uni.edu,Law,2019,,
113-04-9072,Rubin,LAMOND,09/09/1996,Genderfluid,rlamond@uni.edu,IT,2021,,Alpha Epsilon
114-04-8740,Gracie,ELDON,16/08/1997,Female,geldon@uni.edu,Medicine,2023,Swimming,
117-03-8772,Virge,LIDDON,24/08/1997,Genderfluid,vliddon@uni.edu,Chemistry,2019,Swimming,
114-04-5029,Evvie,PETTET,05/09/1996,Female,epettet@uni.edu,Medicine,2024,,
111-06-4689,Vidovik,HUGLI,04/05/1997,Male,vhugli@uni.edu,Medicine,2022,Gymnastics,
116-06-8777,Ingeberg,PEDRESCHI,26/03/1997,Female,ipedreschi@uni.edu,Tourism & Catering,2023,Gymnastics,
116-05-9557,Arley,EALDEN,18/01/1996,Male,aealden@uni.edu,Law,2021,Track & Field,
113-08-9008,Clarine,PARRIS,18/06/1998,Female,cparris@uni.edu,History,2019,,
116-06-3686,Marena,YAKUBOVICH,22/05/1997,Female,myakubovich@uni.edu,Litterature & Linguistics,2022,,
117-07-1815,Coleen,PYER,18/04/1996,Female,cpyer@uni.edu,Tourism & Catering,2021,Hockey,Tau Picore
119-06-4775,Rosalia,ANSTICE,16/11/1998,Female,ranstice@uni.edu,Physics,2023,,
119-09-9451,Chan,HICKLINGBOTTOM,12/01/1996,Male,chicklingbottom@uni.edu,Litterature & Linguistics,2020,,
116-02-6252,Huntley,FULLAGAR,26/09/1998,Male,hfullagar@uni.edu,Chemistry,2019,Tennis,
115-05-9760,Wadsworth,HABURNE,25/02/1996,Male,whaburne@uni.edu,Business Administration,2020,,
112-04-8212,Stevie,FACE,29/03/1998,Male,sface@uni.edu,IT,2024,,
112-03-8801,Myrlene,SOUTHERNWOOD,28/01/1996,Female,msouthernwood@uni.edu,Gastronomy,2021,,
118-04-2645,Bailey,BENITTI,10/09/1997,Male,bbenitti@uni.edu,Journalism,2024,,
115-08-2251,Phoebe,TAVENER,07/11/1996,Female,ptavener@uni.edu,Engineering,2023,Volleyball,
115-07-3740,Jonell,VAN DE VLIES,31/03/1996,Agender,jvandevlies@uni.edu,IT,2020,,
111-03-5729,Delmore,BIRCHALL,29/06/1998,Male,dbirchall@uni.edu,Law,2024,Hockey,
118-03-6145,Purcell,GILBANKS,14/07/1998,Male,pgilbanks@uni.edu,Architecture,2020,Tennis,
115-09-5282,Creighton,KOBEL,22/09/1996,Male,ckobel@uni.edu,Engineering,2022,Football,
119-08-8565,Janeen,CANEPE,03/03/1996,Female,jcanepe@uni.edu,Finance,2024,,
117-05-8771,Dale,FERENCOWICZ,09/03/1997,Male,dferencowicz@uni.edu,IT,2022,Football,
117-06-3292,Issiah,WORSFOLD,24/04/1998,Male,iworsfold@uni.edu,Biotechnology,2020,Basketball,Zeta Omega
112-09-3455,Thomasina,SALTER,25/07/1997,Female,tsalter@uni.edu,IT,2023,,
114-03-5881,Ximenes,CRAIGIE,22/09/1997,Male,xcraigie@uni.edu,Mathematics,2021,Basketball,Pi Gamma Rho
112-02-2385,Tymon,HARMER,25/11/1996,Male,tharmer@uni.edu,Engineering,2019,Hockey,
119-03-2216,Arne,NEGRO,11/10/1996,Male,anegro@uni.edu,Biotechnology,2019,Martial Arts,
119-03-8199,Conan,ROSENCRANTZ,17/09/1996,Male,crosencrantz@uni.edu,IT,2024,,
119-07-3434,Menard,MACCAGUE,17/08/1998,Male,mmaccague@uni.edu,Mathematics,2019,,
115-07-4702,Ricky,SCHLAGMAN,25/07/1996,Male,rschlagman@uni.edu,Biotechnology,2019,Track & Field,
117-06-4960,Gelya,MCKOY,24/07/1996,Female,gmckoy@uni.edu,Art & Culture,2021,,Nu Phi Lambda
114-04-8475,Fay,LEEDAL,27/06/1998,Female,fleedal@uni.edu,Chemistry,2019,Cheerleading,
112-03-2866,Erin,PARADIS,08/05/1998,Female,eparadis@uni.edu,Finance,2023,Gymnastics,
112-07-5003,Antone,STOLLENWERCK,01/12/1997,Male,astollenwerck@uni.edu,Computer Science,2020,,
114-07-6420,Rockey,STROWTHERS,15/04/1997,Male,rstrowthers@uni.edu,Finance,2023,Tennis,
117-05-1984,Read,HARTUS,06/06/1997,Male,rhartus@uni.edu,Finance,2023,Football,
117-04-3929,Redford,BLAGBURN,07/03/1998,Male,rblagburn@uni.edu,Biotechnology,2020,,
111-02-5967,Rachael,BRAKE,02/08/1998,Female,rbrake@uni.edu,Architecture,2019,,
113-06-8626,Hulda,VISPO,16/08/1996,Female,hvispo@uni.edu,Medicine,2021,Track & Field,
114-08-1108,Queenie,WENDEROTT,20/09/1998,Female,qwenderott@uni.edu,Psychology,2024,Hockey,
111-05-9429,Godwin,ANTONOMOLII,19/07/1998,Non-binary,gantonomolii@uni.edu,Journalism,2019,,
115-09-8793,Adriane,CHARLICK,26/07/1998,Female,acharlick@uni.edu,IT,2024,,
115-08-2298,Kerby,ANTALFFY,08/03/1997,Male,kantalffy@uni.edu,Physics,2019,Basketball,
118-08-9306,Em,BARNISH,11/11/1996,Male,ebarnish@uni.edu,Finance,2024,,
119-04-4451,Waverley,PANAS,10/10/1996,Male,wpanas@uni.edu,IT,2019,Tennis,Nu Phi Lambda
117-08-8569,Sallyann,LATCHMORE,18/04/1997,Female,slatchmore@uni.edu,Litterature & Linguistics,2022,Tennis,Kappa Xi
117-08-2174,Jimmy,ENGA,26/04/1996,Male,jenga@uni.edu,Engineering,2021,,
112-03-9887,Candy,GANDERS,27/07/1996,Female,cganders@uni.edu,Mathematics,2023,Hockey,
115-07-3572,Florry,ATTERIDGE,07/10/1997,Female,fatteridge@uni.edu,Journalism,2024,Gymnastics,
119-05-5935,Fabiano,GILBEY,28/09/1998,Male,fgilbey@uni.edu,Agronomy,2022,Martial Arts,
112-06-7843,Cinderella,BASSOM,03/01/1996,Female,cbassom@uni.edu,Tourism & Catering,2021,Martial Arts,Nu Phi Lambda
119-05-8954,Alysa,MAZONOWICZ,06/07/1997,Genderqueer,amazonowicz@uni.edu,Gastronomy,2022,,
118-07-2333,Niko,LIMBERT,28/06/1996,Male,nlimbert@uni.edu,Computer Science,2021,,
115-07-6881,Ame,GOODSELL,15/02/1997,Female,agoodsell@uni.edu,Finance,2020,Cheerleading,
116-06-2270,Harley,PAULA,13/11/1998,Genderfluid,hpaula@uni.edu,Journalism,2020,,
115-03-9462,Nadya,TANSILL,17/09/1997,Female,ntansill@uni.edu,Litterature & Linguistics,2023,,
118-09-9864,Bradford,HAZZARD,08/04/1996,Male,bhazzard@uni.edu,Biotechnology,2024,,
113-03-4533,Rhea,ELCOAT,27/07/1998,Female,relcoat@uni.edu,Litterature & Linguistics,2021,Gymnastics,
114-03-5435,Ezechiel,ARMIN,16/12/1998,Male,earmin@uni.edu,Agronomy,2023,Track & Field,
119-09-1506,Archibaldo,JANKIN,12/05/1998,Male,ajankin@uni.edu,Computer Science,2020,,
112-02-9557,Kelcie,BUCKLER,15/05/1997,Genderfluid,kbuckler@uni.edu,Gastronomy,2020,,
114-02-3323,Sada,GRZESKOWSKI,23/09/1997,Female,sgrzeskowski@uni.edu,Medicine,2023,Martial Arts,
119-08-8608,Alys,BRAYFORD,06/01/1998,Female,abrayford@uni.edu,Litterature & Linguistics,2024,,
114-06-5499,Nita,KEMPSTON,16/05/1997,Female,nkempston@uni.edu,Journalism,2023,Tennis,
119-09-8139,Hy,GABRIELI,12/05/1996,Male,hgabrieli@uni.edu,Tourism & Catering,2024,Martial Arts,Nu Phi Lambda
112-03-2109,Rod,ELLESWORTH,17/01/1997,Male,rellesworth@uni.edu,IT,2021,,
113-07-7785,Miguelita,FULLERLOVE,10/04/1997,Female,mfullerlove@uni.edu,History,2023,Track & Field,
119-03-5490,Amandie,ADDIONIZIO,05/05/1996,Female,aaddionizio@uni.edu,Chemistry,2021,,
116-08-6820,Ursa,GOSSINGTON,25/02/1996,Female,ugossington@uni.edu,Litterature & Linguistics,2020,Hockey,
111-08-7415,Mitchell,CUTHBERT,25/07/1997,Male,mcuthbert@uni.edu,Architecture,2023,Football,
113-08-4873,Rosita,STAMPS,15/08/1997,Female,rstamps@uni.edu,Psychology,2019,,
111-05-5776,Duffy,JOBLING,14/08/1998,Male,djobling@uni.edu,Engineering,2019,Track & Field,
113-09-1090,Madella,GREGON,13/11/1997,Genderfluid,mgregon@uni.edu,IT,2024,,Pi Gamma Rho
119-08-1086,Maxim,CROSSDALE,15/12/1996,Male,mcrossdale@uni.edu,History,2023,,
112-04-6576,Beverie,LEALLE,18/04/1998,Female,blealle@uni.edu,Finance,2022,,
113-09-3602,Cordy,O'DEORAN,15/01/1998,Female,codeoran@uni.edu,Art & Culture,2021,,
116-06-7921,Nahum,NEWCOMEN,21/08/1997,Male,nnewcomen@uni.edu,Chemistry,2019,Soccer,
111-09-8709,Rouvin,COCKS,02/08/1997,Non-binary,rcocks@uni.edu,Biotechnology,2019,Swimming,Beta Mu
113-08-5646,Mickie,PAWLYN,09/03/1997,Male,mpawlyn@uni.edu,Psychology,2019,Basketball,
114-07-7933,Cecilius,LAVIGNE,05/08/1997,Male,clavigne@uni.edu,Biotechnology,2023,,
114-08-2946,Barbi,QUODLING,28/03/1997,Female,bquodling@uni.edu,Physics,2021,,
114-03-4828,Benni,BELLINGER,19/08/1996,Female,bbellinger@uni.edu,Litterature & Linguistics,2019,,
114-06-3291,Coraline,GRACE,08/12/1996,Female,cgrace@uni.edu,Business Administration,2024,Rowing,
112-08-4219,Dixie,BULLIVENT,22/03/1998,Female,dbullivent@uni.edu,Psychology,2023,,
118-07-6215,Kathy,O'FALLOWNE,16/10/1996,Female,kofallowne@uni.edu,Medicine,2020,,
116-02-6886,Emilie,MACCOLGAN,26/06/1996,Female,emaccolgan@uni.edu,Chemistry,2022,,
117-08-2852,Clementius,ORTMANN,30/11/1996,Male,cortmann@uni.edu,Journalism,2021,,
118-05-6364,Arne,EARNSHAW,07/07/1996,Male,aearnshaw@uni.edu,Agronomy,2019,,Beta Mu
114-09-6846,Alyosha,DEVILLE,23/09/1996,Bigender,adeville@uni.edu,Mathematics,2023,,
117-08-7506,Drucy,CAUNCE,19/01/1996,Female,dcaunce@uni.edu,Law,2021,,Beta Mu
113-04-4564,Uta,GHERARDESCI,16/03/1998,Female,ugherardesci@uni.edu,Chemistry,2022,Track & Field,Nu Phi Lambda
116-02-3169,Sylvester,GILLISON,08/08/1996,Male,sgillison@uni.edu,Biotechnology,2022,,
117-04-2100,Ingram,WOLFIT,10/03/1997,Male,iwolfit@uni.edu,Law,2021,,
117-06-1412,Evangelia,PETRASEK,07/05/1998,Female,epetrasek@uni.edu,Business Administration,2023,Cheerleading,Beta Mu
118-05-4116,Rafael,CROWN,05/12/1998,Male,rcrown@uni.edu,Medicine,2019,,
116-03-2873,Hilliard,SANTHOUSE,07/02/1998,Male,hsanthouse@uni.edu,Agronomy,2019,Swimming,
118-06-2751,Reggis,HAUXBY,08/06/1998,Genderfluid,rhauxby@uni.edu,Business Administration,2024,,
115-08-8327,Nickola,ELLSE,16/07/1998,Male,nellse@uni.edu,Biotechnology,2019,,
119-01-6024,Mariquilla,WANSBURY,01/08/1998,Genderqueer,mwansbury@uni.edu,Law,2022,Rowing,
113-08-1882,Estelle,PARRIS,27/02/1996,Polygender,eparris@uni.edu,Chemistry,2019,Hockey,
117-01-5384,Waite,WHARF,25/06/1996,Male,wwharf@uni.edu,History,2020,,
116-08-6446,Christina,BAZELLE,03/09/1997,Female,cbazelle@uni.edu,Agronomy,2023,,
119-01-3648,Mikkel,BRANNEY,08/05/1997,Male,mbranney@uni.edu,IT,2020,Gymnastics,
112-04-6501,Glad,GLASSER,25/08/1998,Female,gglasser@uni.edu,Business Administration,2022,,
119-02-1107,Harlan,MARIETON,15/03/1998,Male,hmarieton@uni.edu,Chemistry,2023,Soccer,
111-05-5582,Adda,COGAR,22/10/1996,Female,acogar@uni.edu,History,2021,,Beta Mu
111-07-5553,Jan,ASHTONHURST,10/06/1998,Genderqueer,jashtonhurst@uni.edu,Agronomy,2021,,
111-01-5417,Maryjane,ZIEMENS,09/07/1998,Female,mziemens@uni.edu,Psychology,2021,,
112-03-7623,Cross,BARRINGER,06/02/1996,Male,cbarringer@uni.edu,Chemistry,2020,,Delta Magnus
113-03-1708,Leigh,LILLIMAN,27/05/1997,Female,llilliman@uni.edu,Business Administration,2019,,
112-06-7048,Papageno,ALLPRESS,11/05/1998,Male,pallpress@uni.edu,Engineering,2024,,
116-09-1099,Geralda,COLOMB,03/10/1997,Female,gcolomb@uni.edu,Chemistry,2020,,
114-04-5419,Ginni,ROSWARNE,10/07/1997,Female,groswarne@uni.edu,Tourism & Catering,2021,Cheerleading,
115-07-6773,Roseanne,GAUNSON,24/03/1997,Female,rgaunson@uni.edu,Mathematics,2023,,
111-03-6421,Elianora,BIRDSEY,08/09/1996,Female,ebirdsey@uni.edu,Gastronomy,2024,Track & Field,
115-03-4851,Lilla,BOLDRY,19/11/1998,Female,lboldry@uni.edu,Agronomy,2020,Cheerleading,
116-03-6134,Corissa,TSCHIERSCH,05/09/1997,Female,ctschiersch@uni.edu,Tourism & Catering,2024,Hockey,
112-04-7931,Latisha,STUKINGS,17/03/1998,Female,lstukings@uni.edu,Tourism & Catering,2020,,
111-02-5894,Claudio,GLASS,19/10/1997,Male,cglass@uni.edu,Art & Culture,2022,,
